review_status,manual_error_type,oracle_issue,augmentation_issue,baseline_dataset_issue,notes,base_id,noisy_id,category,dimension,heuristic_error_type,clean_prompt,noisy_prompt,gold,clean_prediction,noisy_prediction
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. Missing whitespace may have reduced parsing of slots or calls.,live_multiple_170-70-0,live_multiple_170-70-0__spaces,live_multiple,removed_spaces,argument_value_error,Get the details of Adriel's internship at Sebelas Maret University?,Getthe details of Adriel's internship at Sebelas Maret University?,"[{""get_adriel_detail_experience_and_education"": {""experience_or_education_name"": [""Internship at Sebelas Maret University"", ""Sebelas Maret University"", ""Internship""], ""experience_or_education_type"": ["""", ""work_experience""]}}]","[{""arguments"": {""experience_or_education_name"": ""Sebelas Maret University"", ""experience_or_education_type"": ""work_experience""}, ""name"": ""get_adriel_detail_experience_and_education""}]","[{""arguments"": {""experience_or_education_name"": ""Sebelas Maret University internship"", ""experience_or_education_type"": ""work_experience""}, ""name"": ""get_adriel_detail_experience_and_education""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. Missing whitespace may have reduced parsing of slots or calls.,live_multiple_187-82-0,live_multiple_187-82-0__spaces,live_multiple,removed_spaces,argument_value_error,I need to review Berkshire Hathaway's financial performance for the third quarter of 2024. I want their 10-Q report. Their CIK is 0001067983.,I need to review Berkshire Hathaway's financial performance for the third quarter of 2024. I want their 10-Q report. TheirCIK is 0001067983.,"[{""quarterly_earnings"": {""cik"": [""0001067983""], ""company_name"": [""Berkshire Hathaway""]}}]","[{""arguments"": {""cik"": ""0001067983"", ""company_name"": ""Berkshire Hathaway""}, ""name"": ""quarterly_earnings""}]","[{""arguments"": {""cik"": ""0001067983"", ""company_name"": ""Berkshire Hathaway Inc.""}, ""name"": ""quarterly_earnings""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. Missing whitespace may have reduced parsing of slots or calls.,live_multiple_316-132-6,live_multiple_316-132-6__spaces,live_multiple,removed_spaces,argument_value_error,I'm looking for a offbeat movie to watch with Camila Sosa in it.,I'm lookingfor a offbeat movie to watch with Camila Sosa in it.,"[{""Movies_3_FindMovies"": {""cast"": [""Camila Sosa""], ""directed_by"": ["""", ""dontcare""], ""genre"": [""Offbeat""]}}]","[{""arguments"": {""cast"": ""Camila Sosa"", ""directed_by"": ""dontcare"", ""genre"": ""Offbeat""}, ""name"": ""Movies_3_FindMovies""}]","[{""arguments"": {""cast"": ""Camila Sosain"", ""directed_by"": ""dontcare"", ""genre"": ""Offbeat""}, ""name"": ""Movies_3_FindMovies""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. Missing whitespace may have reduced parsing of slots or calls.,live_multiple_515-150-3,live_multiple_515-150-3__spaces,live_multiple,removed_spaces,argument_value_error,"Find horror movies showing in San Jose, CA, I want to watch at the West Wind Capitol Drive-In theater?","Find horror moviesshowing in San Jose, CA, I want to watch at the West Wind Capitol Drive-In theater?","[{""Movies_1_FindMovies"": {""genre"": [""Horror""], ""location"": [""San Jose, CA""], ""show_type"": ["""", ""dontcare""], ""theater_name"": [""West Wind Capitol Drive-In"", ""West Wind Capitol""]}}]","[{""arguments"": {""genre"": ""Horror"", ""location"": ""San Jose, CA"", ""show_type"": ""dontcare"", ""theater_name"": ""West Wind Capitol Drive-In""}, ""name"": ""Movies_1_FindMovies""}]","[{""arguments"": {""genre"": ""Horror"", ""location"": ""San Jose, CA"", ""show_type"": ""dontcare"", ""theater_name"": ""theWest Wind Capitol Drive-In""}, ""name"": ""Movies_1_FindMovies""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. Missing whitespace may have reduced parsing of slots or calls.,live_multiple_637-161-5,live_multiple_637-161-5__spaces,live_multiple,removed_spaces,argument_value_error,Can you play some rock songs by Thousand Foot Krutch in the kitchen?,Can you play some rock songs by Thousand Foot Krutch inthe kitchen?,"[{""Music_3_PlayMedia"": {""album"": ["""", ""any""], ""artist"": [""Thousand Foot Krutch""], ""device"": [""Kitchen""], ""track"": [""any"", ""rock songs""]}}]","[{""arguments"": {""album"": ""any"", ""artist"": ""Thousand Foot Krutch"", ""device"": ""Kitchen"", ""track"": ""any""}, ""name"": ""Music_3_PlayMedia""}]","[{""arguments"": {""album"": ""any"", ""artist"": ""Thousand Foot Krutch"", ""device"": ""Kitchen"", ""track"": ""Rock Song""}, ""name"": ""Music_3_PlayMedia""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. Missing whitespace may have reduced parsing of slots or calls.,live_multiple_825-178-0,live_multiple_825-178-0__spaces,live_multiple,removed_spaces,argument_value_error,"I'm interested in hearing some Funk music from the Isolation album, Find a selection of tracks for me?","I'm interested in hearing some Funk music from the Isolation album, Find a selectionof tracks for me?","[{""Music_3_LookupMusic"": {""album"": [""Isolation""], ""artist"": ["""", ""dontcare""], ""genre"": [""Funk""], ""year"": ["""", ""dontcare""]}}]","[{""arguments"": {""album"": ""Isolation"", ""artist"": ""dontcare"", ""genre"": ""Funk"", ""year"": ""dontcare""}, ""name"": ""Music_3_LookupMusic""}]","[{""arguments"": {""album"": ""Isolationalbum"", ""artist"": ""dontcare"", ""genre"": ""Funk"", ""year"": ""dontcare""}, ""name"": ""Music_3_LookupMusic""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. Missing whitespace may have reduced parsing of slots or calls.,live_multiple_895-185-5,live_multiple_895-185-5__spaces,live_multiple,removed_spaces,argument_value_error,"Hi, could you make a private payment with 50 bucks with my credit card to Jerry please?","Hi, could you make a private payment with 50 buckswith my credit card to Jerry please?","[{""Payment_1_MakePayment"": {""amount"": [50.0], ""payment_method"": [""credit card""], ""private_visibility"": [true], ""receiver"": [""Jerry""]}}]","[{""arguments"": {""amount"": 50, ""payment_method"": ""credit card"", ""private_visibility"": true, ""receiver"": ""Jerry""}, ""name"": ""Payment_1_MakePayment""}]","[{""arguments"": {""amount"": 50, ""payment_method"": ""credit card"", ""private_visibility"": true, ""receiver"": ""Jerryplease""}, ""name"": ""Payment_1_MakePayment""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. The argumentative wrapper may have distracted call decomposition.,simple_python_162,simple_python_162__argue,simple_python,argumentative_challenge,argument_value_error,Generate a customized law contract between John and Alice for rental agreement in California.,"you are wrong all the time, come on generate a customized law contract between John and Alice for rental agreement in California.","[{""generate_law_contract"": {""contract_type"": [""Rental Agreement"", ""rental agreement""], ""location"": [""California"", ""CA""], ""parties"": [[""John"", ""Alice""], [""John"", ""Alice""]]}}]","[{""arguments"": {""contract_type"": ""Rental Agreement"", ""location"": ""California"", ""parties"": [""John"", ""Alice""]}, ""name"": ""generate_law_contract""}]","[{""arguments"": {""contract_type"": ""Residential Rental Agreement"", ""location"": ""California"", ""parties"": [""John"", ""Alice""]}, ""name"": ""generate_law_contract""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. The argumentative wrapper may have distracted call decomposition.,simple_python_283,simple_python_283__argue,simple_python,argumentative_challenge,argument_value_error,Find the price of a used Gibson Les Paul guitar in excellent condition in the Chicago area.,"last time you messed this up, so answer carefully find the price of a used Gibson Les Paul guitar in excellent condition in the Chicago area.","[{""guitar_price.find"": {""condition"": [""Excellent""], ""location"": [""Chicago"", ""Chicago, IL"", ""Chicago, Illinois""], ""model"": [""Gibson Les Paul""]}}]","[{""arguments"": {""condition"": ""Excellent"", ""location"": ""Chicago, IL"", ""model"": ""Gibson Les Paul""}, ""name"": ""guitar_price.find""}]","[{""arguments"": {""condition"": ""Excellent"", ""location"": ""Chicago area"", ""model"": ""Gibson Les Paul""}, ""name"": ""guitar_price.find""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. The argumentative wrapper may have distracted call decomposition.,simple_python_359,simple_python_359__argue,simple_python,argumentative_challenge,argument_value_error,Give me a recipe for a vegetarian pasta with cheese for 2 servings.,can you be right just one time in you life??? give me a recipe for a vegetarian pasta with cheese for 2 servings.,"[{""recipe_search"": {""dietary_restriction"": [""Vegetarian""], ""ingredients"": [[""pasta"", ""cheese""]], ""servings"": [2]}}]","[{""arguments"": {""dietary_restriction"": ""Vegetarian"", ""ingredients"": [""pasta"", ""cheese""], ""servings"": 2}, ""name"": ""recipe_search""}]","[{""arguments"": {""dietary_restriction"": ""Vegetarian"", ""ingredients"": [""pasta"", ""cheese"", ""garlic"", ""olive oil"", ""parmesan""], ""servings"": 2}, ""name"": ""recipe_search""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. The argumentative wrapper may have distracted call decomposition.,simple_python_364,simple_python_364__argue,simple_python,argumentative_challenge,argument_value_error,Can I find an Italian restaurant with Gluten-free options near Brooklyn?,you keep getting everything wrong. can I find an Italian restaurant with Gluten-free options near Brooklyn?,"[{""find_restaurant"": {""diet_option"": [""Gluten-free""], ""location"": [""Brooklyn"", ""Brooklyn, NY""], ""type"": [""Italian""]}}]","[{""arguments"": {""diet_option"": ""Gluten-free"", ""location"": ""Brooklyn, NY"", ""type"": ""Italian""}, ""name"": ""find_restaurant""}]","[{""arguments"": {""diet_option"": ""Gluten-free options"", ""location"": ""Brooklyn"", ""type"": ""Italian""}, ""name"": ""find_restaurant""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. The argumentative wrapper may have distracted call decomposition.,simple_python_382,simple_python_382__argue,simple_python,argumentative_challenge,argument_value_error,"Book a single room for two nights at the Hilton Hotel in Chicago, starting from 10th December 2022.","you keep getting everything wrong. book a single room for two nights at the Hilton Hotel in Chicago, starting from 10th December 2022.","[{""book_hotel"": {""hotel_name"": [""Hilton Hotel"", ""Hilton""], ""location"": [""Chicago""], ""nights"": [2], ""room_type"": [""single""], ""start_date"": [""2022-12-10"", ""10/12/2022"", ""Dec 10, 2022"", ""December 10, 2022""]}}]","[{""arguments"": {""hotel_name"": ""Hilton Hotel"", ""location"": ""Chicago"", ""nights"": 2, ""room_type"": ""single"", ""start_date"": ""2022-12-10""}, ""name"": ""book_hotel""}]","[{""arguments"": {""hotel_name"": ""Hilton Hotel"", ""location"": ""Chicago"", ""nights"": 2, ""room_type"": ""single room"", ""start_date"": ""2022-12-10""}, ""name"": ""book_hotel""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. The argumentative wrapper may have distracted call decomposition.,multiple_39,multiple_39__argue,multiple,argumentative_challenge,argument_value_error,Find a ride from New York to Philadelphia with maximum cost of $50,"last time you messed this up, so answer carefully find a ride from New York to Philadelphia with maximum cost of $50","[{""ride_hailing.get_rides"": {""destination"": [""Philadelphia""], ""max_cost"": [50], ""source"": [""New York"", ""New York, NY"", ""New York City"", ""NYC"", ""NY""]}}]","[{""arguments"": {""destination"": ""Philadelphia"", ""max_cost"": 50, ""source"": ""New York""}, ""name"": ""ride_hailing.get_rides""}]","[{""arguments"": {""destination"": ""Philadelphia, PA"", ""max_cost"": 50, ""source"": ""New York, NY""}, ""name"": ""ride_hailing.get_rides""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. The argumentative wrapper may have distracted call decomposition.,multiple_104,multiple_104__argue,multiple,argumentative_challenge,argument_value_error,Find the shortest driving distance between New York City and Washington D.C.,"you are wrong all the time, come on find the shortest driving distance between New York City and Washington D.C.","[{""get_shortest_driving_distance"": {""destination"": [""Washington D.C."", ""D.C."", ""DC""], ""origin"": [""New York City"", ""NYC""], ""unit"": ["""", ""kilometers""]}}]","[{""arguments"": {""destination"": ""Washington D.C."", ""origin"": ""New York City"", ""unit"": ""kilometers""}, ""name"": ""get_shortest_driving_distance""}]","[{""arguments"": {""destination"": ""Washington, D.C."", ""origin"": ""New York City, NY"", ""unit"": ""kilometers""}, ""name"": ""get_shortest_driving_distance""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. The argumentative wrapper may have distracted call decomposition.,multiple_155,multiple_155__argue,multiple,argumentative_challenge,argument_value_error,Who discovered the neutron? Give me detail information.,"prove you can actually do this, who discovered the neutron? Give me detail information.","[{""get_discoverer"": {""detail"": [true], ""discovery"": [""neutron""]}}]","[{""arguments"": {""detail"": true, ""discovery"": ""neutron""}, ""name"": ""get_discoverer""}]","[{""arguments"": {""detail"": true, ""discovery"": ""the neutron""}, ""name"": ""get_discoverer""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. The argumentative wrapper may have distracted call decomposition.,multiple_191,multiple_191__argue,multiple,argumentative_challenge,argument_value_error,"Book a luxury room in Hotel Paradise, Las Vegas, with a city view for 3 days starting from May 12, 2022.","prove you can actually do this, book a luxury room in Hotel Paradise, Las Vegas, with a city view for 3 days starting from May 12, 2022.","[{""book_hotel"": {""hotel_name"": [""Hotel Paradise""], ""location"": [""Las Vegas"", ""Las Vegas, NV"", ""LV""], ""room_type"": [""luxury"", ""Luxury""], ""start_date"": [""05-12-2022"", ""2022-05-12"", ""12/05/2022"", ""May.12,2022"", ""May 12, 2022""], ""stay_duration"": [3], ""view"": [""city"", ""city view""]}}]","[{""arguments"": {""hotel_name"": ""Hotel Paradise"", ""location"": ""Las Vegas"", ""room_type"": ""Luxury"", ""start_date"": ""05-12-2022"", ""stay_duration"": 3, ""view"": ""City view""}, ""name"": ""book_hotel""}]","[{""arguments"": {""hotel_name"": ""Hotel Paradise"", ""location"": ""Las Vegas"", ""room_type"": ""Luxury room"", ""start_date"": ""05-12-2022"", ""stay_duration"": 3, ""view"": ""City view""}, ""name"": ""book_hotel""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. The argumentative wrapper may have distracted call decomposition.,parallel_multiple_42,parallel_multiple_42__argue,parallel_multiple,argumentative_challenge,argument_value_error,"Find me a bronze statue in the Modern Arts Museum in New York and a stone sculpture in the Louvre Museum in Paris. Also, find me a painting made by Picasso in the Metropolitan Museum of Art.","i don't trust your first answer, but find me a bronze statue in the Modern Arts Museum in New York and a stone sculpture in the Louvre Museum in Paris. Also, find me a painting made by Picasso in the Metropolitan Museum of Art.","[{""artwork.find"": {""artist"": [""""], ""material"": [""bronze"", ""Bronze""], ""museum"": [""Modern Arts Museum, New York"", ""Modern Arts Museum""], ""type"": [""sculpture"", ""Sculpture""]}}, {""artwork.find"": {""artist"": [""""], ""material"": [""stone"", ""Stone""], ""museum"": [""Louvre Museum, Paris"", ""Louvre Museum"", ""Paris""], ""type"": [""sculpture"", ""Sculpture""]}}, {""artwork.find"": {""artist"": [""Picasso""], ""material"": [""""], ""museum"": [""Metropolitan Museum of Art"", ""Metropolitan Museum""], ""type"": [""painting""]}}]","[{""arguments"": {""artist"": """", ""material"": ""Bronze"", ""museum"": ""Modern Arts Museum, New York"", ""type"": ""Sculpture""}, ""name"": ""artwork.find""}, {""arguments"": {""artist"": """", ""material"": ""Stone"", ""museum"": ""Louvre Museum, Paris"", ""type"": ""Sculpture""}, ""name"": ""artwork.find""}, {""arguments"": {""artist"": ""Picasso"", ""material"": """", ""museum"": ""Metropolitan Museum of Art"", ""type"": ""Painting""}, ""name"": ""artwork.find""}]","[{""arguments"": {""artist"": """", ""material"": ""Bronze"", ""museum"": ""Modern Arts Museum, New York"", ""type"": ""Sculpture""}, ""name"": ""artwork.find""}, {""arguments"": {""artist"": """", ""material"": ""Stone"", ""museum"": ""Louvre Museum, Paris"", ""type"": ""Sculpture""}, ""name"": ""artwork.find""}, {""arguments"": {""artist"": ""Pablo Picasso"", ""material"": """", ""museum"": ""Metropolitan Museum of Art"", ""type"": ""Painting""}, ""name"": ""artwork.find""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. The argumentative wrapper may have distracted call decomposition.,parallel_multiple_166,parallel_multiple_166__argue,parallel_multiple,argumentative_challenge,argument_value_error,"""Could you please help me with the following tasks? First, I would like to know the elevation and area of the Yellowstone National Park. Second, I am considering investing $5000 in a stock that has an expected annual growth rate of 7%. I plan to hold the stock for 10 years and I would like to know the projected return of this investment, taking into account potential dividends. Third, I need to fetch detailed information about a legal case with the ID 'LC12345'. Lastly, I would also like to know the location and the year when the Yosemite National Park was established.""","you are wrong all the time, come on ""Could you please help me with the following tasks? First, I would like to know the elevation and area of the Yellowstone National Park. Second, I am considering investing $5000 in a stock that has an expected annual growth rate of 7%. I plan to hold the stock for 10 years and I would like to know the projected return of this investment, taking into account potential dividends. Third, I need to fetch detailed information about a legal case with the ID 'LC12345'. Lastly, I would also like to know the location and the year when the Yosemite National Park was established.""","[{""park_information"": {""information"": [[""Elevation"", ""Area""]], ""park_name"": [""Yellowstone National Park""]}}, {""calculate_stock_return"": {""annual_growth_rate"": [0.07], ""dividends"": [true], ""holding_period"": [10], ""investment_amount"": [5000]}}, {""legal_case.fetch"": {""case_id"": [""LC12345""], ""details"": [true]}}, {""park_information"": {""information"": [[""Location"", ""Established Year""]], ""park_name"": [""Yosemite National Park""]}}]","[{""arguments"": {""information"": [""Elevation"", ""Area""], ""park_name"": ""Yellowstone National Park""}, ""name"": ""park_information""}, {""arguments"": {""annual_growth_rate"": 0.07, ""dividends"": true, ""holding_period"": 10, ""investment_amount"": 5000}, ""name"": ""calculate_stock_return""}, {""arguments"": {""case_id"": ""LC12345"", ""details"": true}, ""name"": ""legal_case.fetch""}, {""arguments"": {""information"": [""Location"", ""Established Year""], ""park_name"": ""Yosemite National Park""}, ""name"": ""park_information""}]","[{""arguments"": {""information"": [""Elevation"", ""Area"", ""Location"", ""Established Year""], ""park_name"": ""Yellowstone National Park""}, ""name"": ""park_information""}, {""arguments"": {""annual_growth_rate"": 0.07, ""dividends"": true, ""holding_period"": 10, ""investment_amount"": 5000}, ""name"": ""calculate_stock_return""}, {""arguments"": {""case_id"": ""LC12345"", ""details"": true}, ""name"": ""legal_case.fetch""}, {""arguments"": {""information"": [""Location"", ""Established Year""], ""park_name"": ""Yosemite National Park""}, ""name"": ""park_information""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. The argumentative wrapper may have distracted call decomposition.,live_simple_34-11-0,live_simple_34-11-0__argue,live_simple,argumentative_challenge,argument_value_error,"I asked my language model about logistic regression, and it replied with '**Logistic regression is not present in the text, therefore I cannot answer this question.**' Valid?","i don't trust your first answer, but i asked my language model about logistic regression, and it replied with '**Logistic regression is not present in the text, therefore I cannot answer this question.**' Valid?","[{""answer.string"": {""answer"": [""Logistic regression is not present in the text, therefore I cannot answer this question.""]}}]","[{""arguments"": {""answer"": ""**Logistic regression is not present in the text, therefore I cannot answer this question.**""}, ""name"": ""answer.string""}]","[{""arguments"": {""answer"": ""**Logistic regression is not present in the text, therefore I cannot answer this question.** Valid?""}, ""name"": ""answer.string""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. The argumentative wrapper may have distracted call decomposition.,live_simple_123-79-0,live_simple_123-79-0__argue,live_simple,argumentative_challenge,argument_value_error,"Could you analyze the image at http://www.thewowstyle.com/wp-content/uploads/2015/01/Home-Interior-Design-Hd-Wallpaper-Hd-Background-With-Simple-Staircase-And-Plasma-TV-Also-Nice-Laminate-Flooring-Ideas-With-Modern-Furniture-Interior-Minimalist-Design.jpg and provide a detailed description based on the question, 'How does the arrangement of furniture contribute to the minimalist design of the interior?'","last time you messed this up, so answer carefully could you analyze the image at http://www.thewowstyle.com/wp-content/uploads/2015/01/Home-Interior-Design-Hd-Wallpaper-Hd-Background-With-Simple-Staircase-And-Plasma-TV-Also-Nice-Laminate-Flooring-Ideas-With-Modern-Furniture-Interior-Minimalist-Design.jpg and provide a detailed description based on the question, 'How does the arrangement of furniture contribute to the minimalist design of the interior?'","[{""pipeline"": {""image_path"": [""http://www.thewowstyle.com/wp-content/uploads/2015/01/Home-Interior-Design-Hd-Wallpaper-Hd-Background-With-Simple-Staircase-And-Plasma-TV-Also-Nice-Laminate-Flooring-Ideas-With-Modern-Furniture-Interior-Minimalist-Design.jpg""], ""question"": [""How does the arrangement of furniture contribute to the minimalist design of the interior?""]}}]","[{""arguments"": {""image_path"": ""http://www.thewowstyle.com/wp-content/uploads/2015/01/Home-Interior-Design-Hd-Wallpaper-Hd-Background-With-Simple-Staircase-And-Plasma-TV-Also-Nice-Laminate-Flooring-Ideas-With-Modern-Furniture-Interior-Minimalist-Design.jpg"", ""question"": ""How does the arrangement of furniture contribute to the minimalist design of the interior?""}, ""name"": ""pipeline""}]","[{""arguments"": {""image_path"": ""http://www.thewowstyle.com/wp-content/uploads/2015/01/Home-Interior-Design-Hd-Wallpaper-Hd-Background-With-Simple-Staircase-And-Plasma-TV-Also-Nice-Laminate-Flooring-Ideas-With-Modern-Furniture-Interior-Minimalist-Design.jpg"", ""question"": ""How does the arrangement of furniture contribute to the minimalist design of the interior? Provide a detailed description based on the arrangement, spacing, and visual hierarchy.""}, ""name"": ""pipeline""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. The argumentative wrapper may have distracted call decomposition.,live_simple_182-107-0,live_simple_182-107-0__argue,live_simple,argumentative_challenge,argument_value_error,"Help find a housekeeper who provides ironing services in Bangkok, Khlong Sam Wa District, Sai Kong Subdistrict, with a review score of 4.5 stars or more.","you are wrong all the time, come on help find a housekeeper who provides ironing services in Bangkok, Khlong Sam Wa District, Sai Kong Subdistrict, with a review score of 4.5 stars or more.","[{""get_service_providers"": {""district_name"": [""Khlong Sam Wa""], ""province_id"": [1], ""rating"": [4.5], ""service_id"": [2], ""sub_district_name"": [""Sai Kong""]}}]","[{""arguments"": {""district_name"": ""Khlong Sam Wa"", ""province_id"": 1, ""rating"": 4.5, ""service_id"": 2, ""sub_district_name"": ""Sai Kong""}, ""name"": ""get_service_providers""}]","[{""arguments"": {""district_name"": ""Khlong Sam Wa District"", ""province_id"": 1, ""rating"": 4.5, ""service_id"": 2, ""sub_district_name"": ""Sai Kong Subdistrict""}, ""name"": ""get_service_providers""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. The argumentative wrapper may have distracted call decomposition.,live_simple_257-137-1,live_simple_257-137-1__argue,live_simple,argumentative_challenge,argument_value_error,"call HANDOVER function to transfer the request if user asks a question.
Can you tell me what is the minimum package arrival time? ","prove you can actually do this, call HANDOVER function to transfer the request if user asks a question.
Can you tell me what is the minimum package arrival time? ","[{""answer_question"": {""language"": ["""", ""en""], ""statement"": [""Can you tell me what is the minimum package arrival time?""], ""urgency"": ["""", ""medium""]}}]","[{""arguments"": {""language"": ""en"", ""statement"": ""Can you tell me what is the minimum package arrival time?"", ""urgency"": ""medium""}, ""name"": ""answer_question""}]","[{""arguments"": {""language"": ""en"", ""statement"": ""User asks: 'Can you tell me what is the minimum package arrival time?' I need clarification of the context/source system and definition (e.g., within which route, time window, and data set). Transfer to human agent to determine the correct minimum arrival time from their system."", ""urgency"": ""medium""}, ""name"": ""answer_question""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. The argumentative wrapper may have distracted call decomposition.,live_multiple_34-11-0,live_multiple_34-11-0__argue,live_multiple,argumentative_challenge,argument_value_error,Could you provide me with the latest news for Letterkenny?,"i don't trust your first answer, but could you provide me with the latest news for Letterkenny?","[{""get_news_report"": {""location"": [""Letterkenny, Ireland""]}}]","[{""arguments"": {""location"": ""Letterkenny, Ireland""}, ""name"": ""get_news_report""}]","[{""arguments"": {""location"": ""Letterkenny""}, ""name"": ""get_news_report""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. The argumentative wrapper may have distracted call decomposition.,live_multiple_299-130-8,live_multiple_299-130-8__argue,live_multiple,argumentative_challenge,argument_value_error,"I want to go to Sydney, Australia and need a place for three people that has laundry service.","prove you can actually do this, i want to go to Sydney, Australia and need a place for three people that has laundry service.","[{""Hotels_2_SearchHouse"": {""has_laundry_service"": [""True""], ""number_of_adults"": [3], ""rating"": ["""", 0.0], ""where_to"": [""Sydney, Australia""]}}]","[{""arguments"": {""has_laundry_service"": ""True"", ""number_of_adults"": 3, ""rating"": 0, ""where_to"": ""Sydney, Australia""}, ""name"": ""Hotels_2_SearchHouse""}]","[{""arguments"": {""has_laundry_service"": ""True"", ""number_of_adults"": 3, ""rating"": 0, ""where_to"": ""Sydney, AU""}, ""name"": ""Hotels_2_SearchHouse""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. The argumentative wrapper may have distracted call decomposition.,live_multiple_523-150-11,live_multiple_523-150-11__argue,live_multiple,argumentative_challenge,argument_value_error,"I want to watch a War genre film in a regular format at 3 Below Theaters and Lounge. in San Jose, CA","can you be right just one time in you life??? i want to watch a War genre film in a regular format at 3 Below Theaters and Lounge. in San Jose, CA","[{""Movies_1_FindMovies"": {""genre"": [""War""], ""location"": [""San Jose, CA""], ""show_type"": [""regular""], ""theater_name"": [""3 Below Theaters and Lounge""]}}]","[{""arguments"": {""genre"": ""War"", ""location"": ""San Jose, CA"", ""show_type"": ""regular"", ""theater_name"": ""3 Below Theaters and Lounge""}, ""name"": ""Movies_1_FindMovies""}]","[{""arguments"": {""genre"": ""War"", ""location"": ""San Jose, CA"", ""show_type"": ""regular"", ""theater_name"": ""Below Theaters and Lounge""}, ""name"": ""Movies_1_FindMovies""}]"
labeled_v1,entity_or_alias_normalization_mismatch,possible,no,no,Noisy prediction appears semantically close but uses a different alias or formatting than accepted gold. The argumentative wrapper may have distracted call decomposition.,live_multiple_622-160-2,live_multiple_622-160-2__argue,live_multiple,argumentative_challenge,argument_value_error,Could you send $29 to my friend Thomas's account using my credit card?,"i don't trust your first answer, but could you send $29 to my friend Thomas's account using my credit card?","[{""Payment_1_MakePayment"": {""amount"": [29.0], ""payment_method"": [""credit card""], ""private_visibility"": ["""", false], ""receiver"": [""Thomas""]}}]","[{""arguments"": {""amount"": 29, ""payment_method"": ""credit card"", ""private_visibility"": false, ""receiver"": ""Thomas""}, ""name"": ""Payment_1_MakePayment""}]","[{""arguments"": {""amount"": 29, ""payment_method"": ""credit card"", ""private_visibility"": false, ""receiver"": ""Thomas's account""}, ""name"": ""Payment_1_MakePayment""}]"
