review_label,artifact_type,notes,model,provider,dimension,base_id,noisy_id,category,clean_prompt,noisy_prompt,gold,clean_prediction,noisy_prediction,clean_names,noisy_names,error_type,error,completion_tokens,reasoning_tokens
possible_oracle_artifact,type_format_strictness,,z-ai/glm-4.6,openrouter,cursing,multiple_78,multiple_78__cursing,multiple,"Get me information about Natural History Museum in London including timings, exhibitions, and accessibility.","get me information about Natural History Museum in London including timings, exhibitions, and accessibility. fucking please man","[{""museum_info"": {""city"": [""London""], ""features"": [[""timings"", ""exhibitions"", ""accessibility""], [""exhibitions"", ""timings"", ""accessibility""], [""exhibitions"", ""accessibility"", ""timings""], [""accessibility"", ""timings"", ""exhibitions""], [""accessibility"", ""exhibitions"", ""timings""], [""timings"", ""accessibility"", ""exhibitions""]], ""museum"": [""Natural History Museum""]}}]","[{""arguments"": {""city"": ""London"", ""features"": [""timings"", ""exhibitions"", ""accessibility""], ""museum"": ""Natural History Museum""}, ""name"": ""museum_info""}]","[{""arguments"": {""city"": ""London"", ""features"": ""timings, exhibitions, accessibility"", ""museum"": ""Natural History Museum""}, ""name"": ""museum_info""}]",museum_info,museum_info,type_error:simple,"Incorrect type for parameter 'features'. Expected type array, got str. Parameter value: 'timings, exhibitions, accessibility'.",199,200
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,cursing,parallel_86,parallel_86__cursing,parallel,"""Imagine you are conducting an experiment with two different objects. The first object is accelerated at a rate of 5 m/s^2 and travels a distance of 100 meters. The second object is accelerated at a rate of 10 m/s^2 and travels a distance of 200 meters. Both objects start from rest. Can you calculate the final velocity of each object using the kinematics.final_velocity_from_distance function?""","this is bullshit ""Imagine you are conducting an experiment with two different objects. The first object is accelerated at a rate of 5 m/s^2 and travels a distance of 100 meters. The second object is accelerated at a rate of 10 m/s^2 and travels a distance of 200 meters. Both objects start from rest. Can you calculate the final velocity of each object using the kinematics.final_velocity_from_distance function?""","[{""kinematics.final_velocity_from_distance"": {""acceleration"": [5], ""distance"": [100], ""initial_velocity"": ["""", 0]}}, {""kinematics.final_velocity_from_distance"": {""acceleration"": [10], ""distance"": [200], ""initial_velocity"": ["""", 0]}}]","[{""arguments"": {""acceleration"": 5, ""distance"": 100}, ""name"": ""kinematics.final_velocity_from_distance""}, {""arguments"": {""acceleration"": 10, ""distance"": 200}, ""name"": ""kinematics.final_velocity_from_distance""}]","[{""arguments"": {""acceleration"": 5, ""distance"": 100, ""initial_velocity"": ""0""}, ""name"": ""kinematics.final_velocity_from_distance""}, {""arguments"": {""acceleration"": 10, ""distance"": 200, ""initial_velocity"": ""0""}, ""name"": ""kinematics.final_velocity_from_distance""}]",kinematics.final_velocity_from_distance|kinematics.final_velocity_from_distance,kinematics.final_velocity_from_distance|kinematics.final_velocity_from_distance,parallel_function_checker_no_order:cannot_find_match,"Could not find a matching function among index [0, 1] of model output for index 0 of possible answers. | {'Model Result Index 0': {'model_output_item': {'kinematics.final_velocity_from_distance': {'acceleration': 5, 'distance': 100, 'initial_velocity': '0'}}, 'possible_answer_item': {'kinematics.final_velocity_from_distance': {'acceleration': [5], 'distance': [100], 'initial_velocity': ['', 0]}}, 'sub_error': [""Incorrect type for parameter 'initial_velocity'. Expected type integer, got str. Parameter value: '0'.""], 'sub_error_type': 'type_error:simple'}} | {'Model Result Index 1': {'model_output_item': {'kinematics.final_velocity_from_distance': {'acceleration': 10, 'distance': 200, 'initial_velocity': '0'}}, 'possible_answer_item': {'kinematics.final_velocity_from_distance': {'acceleration': [5], 'distance': [100], 'initial_velocity': ['', 0]}}, 'sub_error': [""Invalid value for parameter 'acceleration': 10. Expected one of [5].""], 'sub_error_type': 'value_error:others'}}",238,162
true_model_failure,missing_or_extra_tool_call,,z-ai/glm-4.6,openrouter,cursing,parallel_multiple_88,parallel_multiple_88__cursing,parallel_multiple,"""Could you help me find a book in the library? I am looking for a book named 'To Kill a Mockingbird' in the city of New York. I would like to know if it's available. Also, I am interested in the genre of 'Fiction'. Once you find it, can you reserve it for me? The book id is '123ABC' and the branch id is 'XYZ789'. I plan to return it by '2022-12-31'.""","man for fuck sake ""Could you help me find a book in the library? I am looking for a book named 'To Kill a Mockingbird' in the city of New York. I would like to know if it's available. Also, I am interested in the genre of 'Fiction'. Once you find it, can you reserve it for me? The book id is '123ABC' and the branch id is 'XYZ789'. I plan to return it by '2022-12-31'.""","[{""library.search_book"": {""availability"": [true], ""book_name"": [""To Kill a Mockingbird""], ""city"": [""New York"", ""NY""], ""genre"": [""Fiction"", """"]}}, {""library.reserve_book"": {""book_id"": [""123ABC""], ""branch_id"": [""XYZ789""], ""return_date"": [""2022-12-31"", ""12/31/2022"", ""Dec 31, 2022""]}}]","[{""arguments"": {""availability"": true, ""book_name"": ""To Kill a Mockingbird"", ""city"": ""New York"", ""genre"": ""Fiction""}, ""name"": ""library.search_book""}, {""arguments"": {""book_id"": ""123ABC"", ""branch_id"": ""XYZ789"", ""return_date"": ""2022-12-31""}, ""name"": ""library.reserve_book""}]","[{""arguments"": {""availability"": true, ""book_name"": ""To Kill a Mockingbird"", ""city"": ""New York"", ""genre"": ""Fiction""}, ""name"": ""library.search_book""}]",library.search_book|library.reserve_book,library.search_book,parallel_function_checker_no_order:wrong_count,Wrong number of functions.,322,230
true_model_failure,missing_or_extra_tool_call,,z-ai/glm-4.6,openrouter,cursing,simple_python_89,simple_python_89__cursing,simple_python,Fetch all records for students studying Science in 'Bluebird High School' from the StudentDB.,ffs fetch all records for students studying Science in 'Bluebird High School' from the StudentDB. brother,"[{""db_fetch_records"": {""conditions"": [{""department"": [""Science""], ""school"": [""Bluebird High School"", ""Bluebird HS""]}], ""database_name"": [""StudentDB""], ""fetch_limit"": ["""", 0], ""table_name"": [""students""]}}]","[{""arguments"": {""conditions"": {""department"": ""Science"", ""school"": ""Bluebird High School""}, ""database_name"": ""StudentDB"", ""table_name"": ""students""}, ""name"": ""db_fetch_records""}]",[],db_fetch_records,,simple_function_checker:wrong_count,Wrong number of functions.,248,227
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,cursing,live_multiple_96-42-0,live_multiple_96-42-0__cursing,live_multiple,"Could you show me a list of all the '.data' files, including the ones in subdirectories?","could you show me a list of all the '.data' files, including the ones in subdirectories? fucking please man","[{""list_files"": {""file_type"": [""data""], ""include_hidden"": ["""", false], ""recursive"": [true]}}]","[{""arguments"": {""file_type"": ""data"", ""recursive"": true}, ""name"": ""list_files""}]","[{""arguments"": {""file_type"": ""data"", ""include_hidden"": true, ""recursive"": true}, ""name"": ""list_files""}]",list_files,list_files,value_error:others,"Invalid value for parameter 'include_hidden': True. Expected one of ['', False].",268,256
true_model_failure,missing_or_extra_tool_call,,z-ai/glm-4.6,openrouter,cursing,live_multiple_126-48-0,live_multiple_126-48-0__cursing,live_multiple,Give me an analysis trail for my project SUPERFANCY with component UUID AB1010CD and vulnerability ef903ac-893-f00,give me an analysis trail for my project SUPERFANCY with component UUID AB1010CD and vulnerability ef903ac-893-f00 fucking please man,"[{""analysis_api.AnalysisApi.retrieve_analysis"": {""component"": [""AB1010CD""], ""project"": [""SUPERFANCY""], ""vulnerability"": [""ef903ac-893-f00""]}}]","[{""arguments"": {""component"": ""AB1010CD"", ""project"": ""SUPERFANCY"", ""vulnerability"": ""ef903ac-893-f00""}, ""name"": ""analysis_api.AnalysisApi.retrieve_analysis""}]",[],analysis_api.AnalysisApi.retrieve_analysis,,multiple_function_checker:wrong_count,Wrong number of functions.,392,205
true_model_failure,wrong_tool_routing,,z-ai/glm-4.6,openrouter,cursing,live_multiple_128-50-0,live_multiple_128-50-0__cursing,live_multiple,Generate a digital image with captured 'a man wearing a red dress'.,man for fuck sake generate a digital image with captured 'a man wearing a red dress'.,"[{""generate_human_image"": {""image_format"": [""PNG"", """"], ""image_quality"": [""high"", """"], ""include_metadata"": ["""", false], ""prompt"": [""a man wearing a red dress""]}}]","[{""arguments"": {""prompt"": ""a man wearing a red dress""}, ""name"": ""generate_human_image""}]","[{""arguments"": {""prompt"": ""a man wearing a red dress""}, ""name"": ""generate_image""}]",generate_human_image,generate_image,simple_function_checker:wrong_func_name,Function name 'generate_human_image' not found in model output.,167,168
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,cursing,live_simple_128-83-0,live_simple_128-83-0__cursing,live_simple,"How to generate a RESTful API request on Cisco Nexus Dashboard?
version:3.1.0
IP:192.168.11.33
API name: get nodes list
Parameter_fabricName:PEK-ACI","man for fuck sake how to generate a RESTful API request on Cisco Nexus Dashboard?
version:3.1.0
IP:192.168.11.33
API name: get nodes list
Parameter_fabricName:PEK-ACI","[{""requests.get"": {""fabricName"": [""PEK-ACI""], ""url"": [""https://192.168.11.33/sedgeapi/v1/cisco-nir/api/api/telemetry/flowrules/nodes?fabricName=PEK-ACI""]}}]","[{""arguments"": {""fabricName"": ""PEK-ACI"", ""url"": ""https://192.168.11.33/sedgeapi/v1/cisco-nir/api/api/telemetry/flowrules/nodes?fabricName=PEK-ACI""}, ""name"": ""requests.get""}]","[{""arguments"": {""fabricName"": ""PEK-ACI"", ""url"": ""https://192.168.11.33/sedgeapi/v1/cisco-nir/api/api/telemetry/flowrules/nodes?fabricName={fabricName}""}, ""name"": ""requests.get""}]",requests.get,requests.get,value_error:string,Invalid value for parameter 'url': 'https://192.168.11.33/sedgeapi/v1/cisco-nir/api/api/telemetry/flowrules/nodes?fabricName={fabricName}'. Expected one of ['https://192.168.11.33/sedgeapi/v1/cisco-nir/api/api/telemetry/flowrules/nodes?fabricName=PEK-ACI']. Case insensitive.,395,262
possible_oracle_artifact,alias_or_format_mismatch,,z-ai/glm-4.6,openrouter,cursing,simple_python_129,simple_python_129__cursing,simple_python,Calculate the discounted cash flow of a bond that is giving a coupon payment of $100 annually for next 5 years with discount rate 4%.,goddamn it calculate the discounted cash flow of a bond that is giving a coupon payment of $100 annually for next 5 years with discount rate 4%.,"[{""calculate_discounted_cash_flow"": {""coupon_payment"": [100], ""discount_rate"": [0.04], ""face_value"": ["""", 1000], ""period"": [5]}}]","[{""arguments"": {""coupon_payment"": 100, ""discount_rate"": 0.04, ""period"": 5}, ""name"": ""calculate_discounted_cash_flow""}]","[{""arguments"": {""coupon_payment"": 100, ""discount_rate"": 4, ""period"": 5}, ""name"": ""calculate_discounted_cash_flow""}]",calculate_discounted_cash_flow,calculate_discounted_cash_flow,value_error:others,Invalid value for parameter 'discount_rate': 4.0. Expected one of [0.04].,153,120
possible_oracle_artifact,type_format_strictness,,z-ai/glm-4.6,openrouter,cursing,multiple_143,multiple_143__cursing,multiple,"Calculate the slope gradient in degree between two points on a landscape with coordinates (40.7128, -74.0060) and (34.0522, -118.2437).","goddamn it calculate the slope gradient in degree between two points on a landscape with coordinates (40.7128, -74.0060) and (34.0522, -118.2437).","[{""calculate_slope_gradient"": {""point1"": [[40.7128, -74.006]], ""point2"": [[34.0522, -118.2437]], ""unit"": [""degree"", """"]}}]","[{""arguments"": {""point1"": [40.7128, -74.006], ""point2"": [34.0522, -118.2437], ""unit"": ""degree""}, ""name"": ""calculate_slope_gradient""}]","[{""arguments"": {""point1"": [40.7128, -74], ""point2"": [34.0522, -118.2437], ""unit"": ""degree""}, ""name"": ""calculate_slope_gradient""}]",calculate_slope_gradient,calculate_slope_gradient,type_error:nested,"Nested type checking failed for parameter 'point1'. Expected outer type array with inner type <class 'float'>. Parameter value: [40.7128, -74].",210,126
possible_oracle_artifact,alias_or_format_mismatch,,z-ai/glm-4.6,openrouter,cursing,live_simple_151-95-8,live_simple_151-95-8__cursing,live_simple,"disconnect wifi, using the command netsh wlan disconnect","ffs disconnect wifi, using the command netsh wlan disconnect brother","[{""cmd_controller.execute"": {""command"": [""netsh wlan disconnect""], ""unit"": ["""", ""N/A""]}}]","[{""arguments"": {""command"": ""netsh wlan disconnect""}, ""name"": ""cmd_controller.execute""}]","[{""arguments"": {""command"": ""netsh wlan disconnect brother""}, ""name"": ""cmd_controller.execute""}]",cmd_controller.execute,cmd_controller.execute,value_error:string,Invalid value for parameter 'command': 'netsh wlan disconnect brother'. Expected one of ['netsh wlan disconnect']. Case insensitive.,121,119
possible_oracle_artifact,alias_or_format_mismatch,,z-ai/glm-4.6,openrouter,cursing,live_simple_163-96-2,live_simple_163-96-2__cursing,live_simple,"The image is a poster for The Lego Movie. It features the Lego logo, which is a red and yellow rectangle with the word ""LEGO"" written in white. The poster also features several Lego characters, including Emmet, Wyldstyle, Batman, and Gandalf. Other objects that could contain copyrighted material include the movie's title, the release date, and the names of the actors who voiced the characters.

red logo
yellow rectangle
white text
Lego characters
movie title
release date
actor names","ffs the image is a poster for The Lego Movie. It features the Lego logo, which is a red and yellow rectangle with the word ""LEGO"" written in white. The poster also features several Lego characters, including Emmet, Wyldstyle, Batman, and Gandalf. Other objects that could contain copyrighted material include the movie's title, the release date, and the names of the actors who voiced the characters.

red logo
yellow rectangle
white text
Lego characters
movie title
release date
actor names brother","[{""get_items"": {""items"": [[""red logo"", ""yellow rectangle"", ""white text"", ""Lego characters"", ""movie title"", ""release date"", ""actor names""]]}}]","[{""arguments"": {""items"": [""red logo"", ""yellow rectangle"", ""white text"", ""Lego characters"", ""movie title"", ""release date"", ""actor names""]}, ""name"": ""get_items""}]","[{""arguments"": {""items"": [""red logo"", ""yellow rectangle"", ""white text"", ""Lego characters"", ""movie title"", ""release date"", ""actor names brother""]}, ""name"": ""get_items""}]",get_items,get_items,value_error:list/tuple,"Invalid value for parameter 'items': ['red logo', 'yellow rectangle', 'white text', 'Lego characters', 'movie title', 'release date', 'actor names brother']. Expected one of [['red logo', 'yellow rectangle', 'white text', 'Lego characters', 'movie title', 'release date', 'actor names']].",182,167
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,cursing,live_simple_169-99-3,live_simple_169-99-3__cursing,live_simple,Run the Python script located at d:/playground/pc_contoller/test.py using the Python interpreter in the virtual environment at d:/playground/pc_contoller/env/Scripts/python.exe?,ffs run the Python script located at d:/playground/pc_contoller/test.py using the Python interpreter in the virtual environment at d:/playground/pc_contoller/env/Scripts/python.exe? brother,"[{""cmd_controller.execute"": {""command"": [""d:/playground/pc_contoller/env/Scripts/python.exe d:/playground/pc_contoller/test.py""]}}]","[{""arguments"": {""command"": ""d:/playground/pc_contoller/env/Scripts/python.exe d:/playground/pc_contoller/test.py""}, ""name"": ""cmd_controller.execute""}]","[{""arguments"": {""command"": ""\""d:/playground/pc_contoller/env/Scripts/python.exe\"" \""d:/playground/pc_contoller/test.py\""""}, ""name"": ""cmd_controller.execute""}]",cmd_controller.execute,cmd_controller.execute,value_error:string,"Invalid value for parameter 'command': '""d:/playground/pc_contoller/env/Scripts/python.exe"" ""d:/playground/pc_contoller/test.py""'. Expected one of ['d:/playground/pc_contoller/env/Scripts/python.exe d:/playground/pc_contoller/test.py']. Case insensitive.",153,117
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,cursing,live_multiple_172-71-1,live_multiple_172-71-1__cursing,live_multiple,List all the project. her id is 123,this is bullshit list all the project. her id is 123,"[{""get_adriel_list_projects"": {""date_filter"": ["""", null], ""include_completed"": ["""", false], ""project_status"": ["""", ""active""], ""user_id"": [123]}}]","[{""arguments"": {""user_id"": 123}, ""name"": ""get_adriel_list_projects""}]","[{""arguments"": {""include_completed"": true, ""user_id"": 123}, ""name"": ""get_adriel_list_projects""}]",get_adriel_list_projects,get_adriel_list_projects,value_error:others,"Invalid value for parameter 'include_completed': True. Expected one of ['', False].",210,196
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,cursing,live_simple_186-111-0,live_simple_186-111-0__cursing,live_simple,"Help find a housekeeper who provides ironing services in Chonburi Province. with a review score of 4.5 stars or more, available on 12/03/2024 16:00 - 18:00.","help find a housekeeper who provides ironing services in Chonburi Province. with a review score of 4.5 stars or more, available on 12/03/2024 16:00 - 18:00. fucking please man","[{""get_service_providers"": {""district_name"": ["""", null], ""end_available_date"": [""2024-03-12 18:00:00""], ""province_id"": [3], ""rating"": [4.5], ""service_id"": [2], ""start_available_date"": [""2024-03-12 16:00:00""], ""sub_district_name"": ["""", null]}}]","[{""arguments"": {""end_available_date"": ""2024-03-12 18:00:00"", ""province_id"": 3, ""rating"": 4.5, ""service_id"": 2, ""start_available_date"": ""2024-03-12 16:00:00""}, ""name"": ""get_service_providers""}]","[{""arguments"": {""end_available_date"": ""2024-12-03 18:00:00"", ""province_id"": 3, ""rating"": 4.5, ""service_id"": 2, ""start_available_date"": ""2024-12-03 16:00:00""}, ""name"": ""get_service_providers""}]",get_service_providers,get_service_providers,value_error:string,Invalid value for parameter 'end_available_date': '2024-12-03 18:00:00'. Expected one of ['2024-03-12 18:00:00']. Case insensitive.,312,202
possible_oracle_artifact,alias_or_format_mismatch,,z-ai/glm-4.6,openrouter,cursing,simple_python_201,simple_python_201__cursing,simple_python,Estimate the population of pandas in the wild in China.,goddamn it estimate the population of pandas in the wild in China.,"[{""estimate_population"": {""country"": [""China"", ""CN""], ""species"": [""panda"", ""pandas""], ""year"": ["""", 2024]}}]","[{""arguments"": {""country"": ""China"", ""species"": ""pandas""}, ""name"": ""estimate_population""}]","[{""arguments"": {""country"": ""China"", ""species"": ""giant pandas""}, ""name"": ""estimate_population""}]",estimate_population,estimate_population,value_error:string,"Invalid value for parameter 'species': 'giant pandas'. Expected one of ['panda', 'pandas']. Case insensitive.",147,138
possible_oracle_artifact,alias_or_format_mismatch,,z-ai/glm-4.6,openrouter,cursing,live_simple_206-116-14,live_simple_206-116-14__cursing,live_simple,"Hi, could you tell me the forecast for London, England on the 5th of march 2023?","man for fuck sake hi, could you tell me the forecast for London, England on the 5th of march 2023?","[{""Weather_1_GetWeather"": {""city"": [""London""], ""date"": [""2023-03-05""]}}]","[{""arguments"": {""city"": ""London"", ""date"": ""2023-03-05""}, ""name"": ""Weather_1_GetWeather""}]","[{""arguments"": {""city"": ""London, England"", ""date"": ""2023-03-05""}, ""name"": ""Weather_1_GetWeather""}]",Weather_1_GetWeather,Weather_1_GetWeather,value_error:string,"Invalid value for parameter 'city': 'London, England'. Expected one of ['London']. Case insensitive.",161,100
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,cursing,live_multiple_209-91-3,live_multiple_209-91-3__cursing,live_multiple,what's the details turing project,goddamn it what's the details turing project,"[{""detail_project"": {""include_status"": ["""", false], ""project_name"": [""turing-machine""], ""start_date"": ["""", null]}}]","[{""arguments"": {""project_name"": ""turing-machine""}, ""name"": ""detail_project""}]","[{""arguments"": {""include_status"": true, ""project_name"": ""turing-machine""}, ""name"": ""detail_project""}]",detail_project,detail_project,value_error:others,"Invalid value for parameter 'include_status': True. Expected one of ['', False].",217,219
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,cursing,simple_python_224,simple_python_224__cursing,simple_python,Find the most followed person on twitter who tweets about psychology related to behaviour and group dynamics.,this is bullshit find the most followed person on twitter who tweets about psychology related to behaviour and group dynamics.,"[{""social_media_analytics.most_followed"": {""region"": ["""", ""all""], ""sub_topics"": [[""behaviour"", ""group dynamics""]], ""topic"": [""psychology""]}}]","[{""arguments"": {""sub_topics"": [""behaviour"", ""group dynamics""], ""topic"": ""psychology""}, ""name"": ""social_media_analytics.most_followed""}]","[{""arguments"": {""sub_topics"": [""behavior"", ""group dynamics""], ""topic"": ""psychology""}, ""name"": ""social_media_analytics.most_followed""}]",social_media_analytics.most_followed,social_media_analytics.most_followed,value_error:list/tuple,"Invalid value for parameter 'sub_topics': ['behavior', 'group dynamics']. Expected one of [['behaviour', 'group dynamics']].",198,165
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,cursing,live_simple_228-119-0,live_simple_228-119-0__cursing,live_simple,Convert it to audio format: I am a pretty girl,convert it to audio format: I am a pretty girl fucking please man,"[{""text_to_speech.convert"": {""gender"": ["""", ""female""], ""language"": ["""", ""en-US""], ""speed"": ["""", 1.0], ""text"": [""I am a pretty girl""]}}]","[{""arguments"": {""text"": ""I am a pretty girl""}, ""name"": ""text_to_speech.convert""}]","[{""arguments"": {""text"": ""I am a pretty girl fucking please man""}, ""name"": ""text_to_speech.convert""}]",text_to_speech.convert,text_to_speech.convert,value_error:string,Invalid value for parameter 'text': 'I am a pretty girl fucking please man'. Expected one of ['I am a pretty girl']. Case insensitive.,191,197
possible_oracle_artifact,alias_or_format_mismatch,,z-ai/glm-4.6,openrouter,cursing,live_multiple_240-107-1,live_multiple_240-107-1__cursing,live_multiple,weather in India using searcvh web tool ,weather in India using searcvh web tool  fucking please man,"[{""search_web_tool"": {""num_results"": ["""", 3], ""query"": [""weather in India"", ""current weather in India"", ""What's the current weather in India"", ""What's the current weather in India?""], ""source"": ["""", ""text""]}}]","[{""arguments"": {""query"": ""weather in India""}, ""name"": ""search_web_tool""}]","[{""arguments"": {""num_results"": 3, ""query"": ""current weather in India today"", ""source"": ""text""}, ""name"": ""search_web_tool""}]",search_web_tool,search_web_tool,value_error:string,"Invalid value for parameter 'query': 'current weather in India today'. Expected one of ['weather in India', 'current weather in India', ""What's the current weather in India"", ""What's the current weather in India?""]. Case insensitive.",97,68
possible_oracle_artifact,alias_or_format_mismatch,,z-ai/glm-4.6,openrouter,cursing,live_simple_241-125-4,live_simple_241-125-4__cursing,live_simple,play Johnny Johnny Yes papa,ffs play Johnny Johnny Yes papa brother,"[{""play_spotify_song"": {""device_id"": ["""", ""null""], ""play"": ["""", true], ""query"": [""Johnny Johnny Yes Papa"", ""Johnny Johnny Yes papa""]}}]","[{""arguments"": {""query"": ""Johnny Johnny Yes papa""}, ""name"": ""play_spotify_song""}]","[{""arguments"": {""query"": ""Johnny Johnny Yes papa brother""}, ""name"": ""play_spotify_song""}]",play_spotify_song,play_spotify_song,value_error:string,"Invalid value for parameter 'query': 'Johnny Johnny Yes papa brother'. Expected one of ['Johnny Johnny Yes Papa', 'Johnny Johnny Yes papa']. Case insensitive.",158,146
possible_oracle_artifact,alias_or_format_mismatch,,z-ai/glm-4.6,openrouter,cursing,live_simple_249-131-0,live_simple_249-131-0__cursing,live_simple,"Hey bunny, How are you doing","holy shit just hey bunny, How are you doing","[{""chat_with_friend"": {""user_message"": [""Hey bunny, How are you doing""]}}]","[{""arguments"": {""user_message"": ""Hey bunny, How are you doing""}, ""name"": ""chat_with_friend""}]","[{""arguments"": {""user_message"": ""holy shit just hey bunny, How are you doing""}, ""name"": ""chat_with_friend""}]",chat_with_friend,chat_with_friend,value_error:string,"Invalid value for parameter 'user_message': 'holy shit just hey bunny, How are you doing'. Expected one of ['Hey bunny, How are you doing']. Case insensitive.",111,95
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,cursing,live_multiple_269-127-4,live_multiple_269-127-4__cursing,live_multiple,What is the weather going to be like Wednesday next week in Philly? today is 2023.3.1 monday,goddamn it what is the weather going to be like Wednesday next week in Philly? today is 2023.3.1 monday,"[{""Weather_1_GetWeather"": {""city"": [""Philadelphia""], ""date"": [""2023-03-10""]}}]","[{""arguments"": {""city"": ""Philadelphia"", ""date"": ""2023-03-10""}, ""name"": ""Weather_1_GetWeather""}]","[{""arguments"": {""city"": ""Philadelphia"", ""date"": ""2023-03-08""}, ""name"": ""Weather_1_GetWeather""}]",Weather_1_GetWeather,Weather_1_GetWeather,value_error:string,Invalid value for parameter 'date': '2023-03-08'. Expected one of ['2023-03-10']. Case insensitive.,217,168
true_model_failure,missing_or_extra_tool_call,,z-ai/glm-4.6,openrouter,cursing,live_multiple_282-128-5,live_multiple_282-128-5__cursing,live_multiple,I want to find a place to eat that serves American in Mountain View and has outdoor seating.,i want to find a place to eat that serves American in Mountain View and has outdoor seating. fucking please man,"[{""Restaurants_2_FindRestaurants"": {""category"": [""American""], ""has_seating_outdoors"": [true], ""has_vegetarian_options"": ["""", false], ""location"": [""Mountain View, CA""], ""price_range"": ["""", ""moderate""]}}]","[{""arguments"": {""category"": ""American"", ""has_seating_outdoors"": true, ""location"": ""Mountain View, CA""}, ""name"": ""Restaurants_2_FindRestaurants""}]",[],Restaurants_2_FindRestaurants,,multiple_function_checker:wrong_count,Wrong number of functions.,303,285
possible_oracle_artifact,alias_or_format_mismatch,,z-ai/glm-4.6,openrouter,cursing,live_multiple_306-131-5,live_multiple_306-131-5__cursing,live_multiple,find available accommodations in Kuala Lumpur for the upcoming weekend?,find available accommodations in Kuala Lumpur for the upcoming weekend? fucking please man,"[{""Hotels_4_SearchHotel"": {""location"": [""Kuala Lumpur, Malaysia""], ""number_of_rooms"": ["""", ""dontcare""], ""smoking_allowed"": ["""", false], ""star_rating"": ["""", ""dontcare""]}}]","[{""arguments"": {""location"": ""Kuala Lumpur, Malaysia""}, ""name"": ""Hotels_4_SearchHotel""}]","[{""arguments"": {""location"": ""Kuala Lumpur""}, ""name"": ""Hotels_4_SearchHotel""}]",Hotels_4_SearchHotel,Hotels_4_SearchHotel,value_error:string,"Invalid value for parameter 'location': 'Kuala Lumpur'. Expected one of ['Kuala Lumpur, Malaysia']. Case insensitive.",258,273
true_model_failure,missing_or_extra_tool_call,,z-ai/glm-4.6,openrouter,cursing,simple_python_311,simple_python_311__cursing,simple_python,Find me the detailed profile of basketball player Lebron James,ffs find me the detailed profile of basketball player Lebron James brother,"[{""sports_db.find_athlete"": {""name"": [""Lebron James""], ""sport"": [""Basketball""], ""team"": [""""]}}]","[{""arguments"": {""name"": ""Lebron James"", ""sport"": ""Basketball""}, ""name"": ""sports_db.find_athlete""}]",[],sports_db.find_athlete,,simple_function_checker:wrong_count,Wrong number of functions.,219,236
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,cursing,live_multiple_342-133-6,live_multiple_342-133-6__cursing,live_multiple,Can you please help me find some Hillbilly songs. I'd particularly enjoy something from the album Chief by Eric Church.,can you please help me find some Hillbilly songs. I'd particularly enjoy something from the album Chief by Eric Church. fucking please man,"[{""Music_3_LookupMusic"": {""album"": [""Chief""], ""artist"": [""Eric Church""], ""genre"": [""Country""], ""year"": ["""", ""dontcare""]}}]","[{""arguments"": {""album"": ""Chief"", ""artist"": ""Eric Church"", ""genre"": ""Country""}, ""name"": ""Music_3_LookupMusic""}]","[{""arguments"": {""album"": ""Chief"", ""artist"": ""Eric Church"", ""genre"": ""dontcare""}, ""name"": ""Music_3_LookupMusic""}]",Music_3_LookupMusic,Music_3_LookupMusic,value_error:string,Invalid value for parameter 'genre': 'dontcare'. Expected one of ['Country']. Case insensitive.,553,489
possible_oracle_artifact,type_format_strictness,,z-ai/glm-4.6,openrouter,cursing,simple_python_373,simple_python_373__cursing,simple_python,"I want to buy apples, rice, and 12 pack of bottled water from a Walmart near San Jose. Show me the product information and stock availability.","holy shit just i want to buy apples, rice, and 12 pack of bottled water from a Walmart near San Jose. Show me the product information and stock availability.","[{""walmart.purchase"": {""loc"": [""San Jose"", ""San Jose, CA""], ""pack_size"": [[1, 1, 12]], ""product_list"": [[""apples"", ""rice"", ""bottled water""], [""apples"", ""rice"", ""water""]]}}]","[{""arguments"": {""loc"": ""San Jose"", ""pack_size"": [1, 1, 12], ""product_list"": [""apples"", ""rice"", ""bottled water""]}, ""name"": ""walmart.purchase""}]","[{""arguments"": {""loc"": ""San Jose"", ""pack_size"": [null, null, 12], ""product_list"": [""apples"", ""rice"", ""bottled water""]}, ""name"": ""walmart.purchase""}]",walmart.purchase,walmart.purchase,type_error:nested,"Nested type checking failed for parameter 'pack_size'. Expected outer type array with inner type <class 'int'>. Parameter value: [None, None, 12].",256,186
